NO,병원/약국명,병원/약국구분,전화번호,우편번호,소재지주소,홈페이지,위도,경도
21023,어진한의원,한의원,02-6372-1075,3500,"서울특별시 은평구 증산로 275, 순수지혜 2층 (증산동)",,37.5823256,126.9076411
21024,아이사랑태평양약국,약국,02-853-3001,8291,"서울특별시 구로구 새말로 15, 102호,103호 (구로동, 삼전 솔하임)",,37.5021368,126.88244
21025,행복약국,약국,02-303-6637,3449,"서울특별시 은평구 은평로 52-3, 1층 (신사동, 홍인근생주택)",,37.5983183,126.9138669
21026,김치과의원,치과의원,02-355-8639,3385,"서울특별시 은평구 통일로 833, (대조동)",,37.6177019,126.9219834
21027,봄햇살약국,약국,02-353-0909,3385,"서울특별시 은평구 통일로 833, (대조동)",,37.6177019,126.9219834
21028,의료법인 우리아이들 의료재단 우리아이들병원,병원,02-858-0100,8291,"서울특별시 구로구 새말로 15, 2~10층,11층 일부호 (구로동, 삼전 솔하임)",,37.5021368,126.88244
21029,이상각이비인후과의원,의원,02-355-7670,3385,"서울특별시 은평구 통일로 833, (대조동)",,37.6177019,126.9219834
21030,이피부과의원,의원,02-384-5758,3385,"서울특별시 은평구 통일로 833, (대조동, 1통7반)",,37.6177019,126.9219834
21031,김명래치과의원,치과의원,02-2652-1588,7204,"서울특별시 영등포구 양평로 138, 2층 (양평동5가, 도원빌딩)",,37.538762,126.8926257
21032,경희솔한의원,한의원,02-385-7582,3422,"서울특별시 은평구 은평로 55, 2층 가호 (신사동)",,37.5988944,126.913996
21033,리앤유의원,의원,,8210,"서울특별시 구로구 경인로59길 8, 태영프라자 309,310호 (신도림동)",,37.5064034,126.8833762
21034,생천온누리약국,약국,02-2676-9991,8210,"서울특별시 구로구 경인로59길 8, (신도림동)",,37.5064034,126.8833762
21035,안용태내과의원,의원,02-2636-1492,8210,"서울특별시 구로구 경인로59길 8, 307호 (신도림동)",,37.5064034,126.8833762
21036,연세봉봉소아청소년과의원,의원,02-848-7297,8210,"서울특별시 구로구 경인로59길 8, 태영프라자 410호 (신도림동)",,37.5064034,126.8833762
21037,연세푸른이비인후과의원,의원,02-2636-7550,8210,"서울특별시 구로구 경인로59길 8, 3층 (신도림동)",,37.5064034,126.8833762
21038,이가온치과의원,치과의원,02-2675-6525,8210,"서울특별시 구로구 경인로59길 8, 태영프라자 305호 (신도림동)",,37.5064034,126.8833762
21039,최석용정형외과의원,의원,02-2068-4633,8210,"서울특별시 구로구 경인로59길 8, 301,302,318호 (신도림동)",,37.5064034,126.8833762
21040,코앤유의원,의원,02-2633-5687,8210,"서울특별시 구로구 경인로59길 8, 태영프라자 311호 (신도림동)",http://www.coyou.co.kr,37.5064034,126.8833762
21041,태영프라자약국,약국,02-2068-5733,8210,"서울특별시 구로구 경인로59길 8, (신도림동)",,37.5064034,126.8833762
21042,터커리한의원,한의원,02-2675-7555,8210,"서울특별시 구로구 경인로59길 8, 태영프라자 304호 (신도림동)",http://www.terkeri.co.kr/,37.5064034,126.8833762
21043,서울지음정신건강의학과의원,의원,02-356-6212,3350,"서울특별시 은평구 통일로 840, 범서빌딩 3층 (불광동)",,37.6183931,126.9221021
21044,김현덕치과의원,치과의원,02-861-9292,8504,"서울특별시 금천구 서부샛길 606, B동 201호 (가산동, 대성디폴리스)",,37.4799926,126.8770398
21045,스마일한의원,한의원,02-861-8002,8504,"서울특별시 금천구 서부샛길 606, 지하1층 110호 (가산동, 대성디폴리스지식산업센터)",,37.4799926,126.8770398
21046,연서메디칼약국,약국,02-357-9725,3345,"서울특별시 은평구 연서로 253-9, 1층 (불광동)",,37.6201724,126.9228457
21047,연서정형외과의원,의원,02-3157-0119,3345,"서울특별시 은평구 연서로 253-9, (불광동)",,37.6201724,126.9228457
21048,이든약국,약국,02-861-9110,8504,"서울특별시 금천구 서부샛길 606, 125호 (가산동, 대성디폴리스)",,37.4799926,126.8770398
21049,유장열이비인후과의원,의원,02-389-4849,3345,"서울특별시 은평구 연서로 253, (불광동)",,37.6199433,126.9227339
21050,해모수한의원,한의원,02-566-9797,3385,"서울특별시 은평구 통일로 833-4, 1층 (대조동)",,37.6177965,126.9217538
21051,마포구보건소,보건소,3153-9020,3937,"서울특별시 마포구 월드컵로 212, (성산동, 마포구보건소)",http://health.mapo.go.kr/,37.5663245,126.901491
21052,서울연신내한의원,한의원,02-358-8808,3345,"서울특별시 은평구 연서로 251, 2층 (불광동)",,37.6198332,126.9226187
21053,선우약국,약국,02-302-5583,3449,"서울특별시 은평구 은평로 52, (신사동, 명성빌딩)",,37.5984568,126.913613
21054,예일성모내과의원,의원,02-376-8275,3449,"서울특별시 은평구 은평로 52, 3층 (신사동)",,37.5984568,126.913613
21055,응암굿모닝치과의원,치과의원,02-304-2275,3449,"서울특별시 은평구 은평로 52, 2층 (신사동, 명성빌딩)",,37.5984568,126.913613
21056,참편한마취통증의학과의원,의원,02-376-7588,3449,"서울특별시 은평구 은평로 52, 4층 (신사동, 명성빌딩)",,37.5984568,126.913613
21057,바른약국,약국,02-353-0830,3350,"서울특별시 은평구 통일로 842, 범서빌딩 2층 (불광동)",,37.618682,126.9220944
21058,연신내바른내과의원,의원,02-359-0012,3350,"서울특별시 은평구 통일로 842, 범서빌딩 2층 (불광동)",,37.618682,126.9220944
21059,위풍당당재활의학과의원,의원,02-386-1100,3350,"서울특별시 은평구 통일로 842, 1, 2층 (불광동)",,37.618682,126.9220944
21060,할아버지한의원,한의원,02-3157-0337,3350,"서울특별시 은평구 통일로 842, (불광동,2층)",,37.618682,126.9220944
21061,헤리플란트치과의원,치과의원,02-384-7029,3350,"서울특별시 은평구 통일로 842, (불광동)",,37.618682,126.9220944
21062,근본한의원,한의원,02-2632-1075,8202,"서울특별시 구로구 신도림로19길 7, 성광빌딩 212호 (신도림동)",http://www.danaan.kr,37.511267,126.8844653
21063,서울아산내과의원,의원,02-2633-7889,8202,"서울특별시 구로구 신도림로19길 7, 성광빌딩 309,310호 (신도림동)",http://asan-im.drline.net/index.asp,37.511267,126.8844653
21064,서울푸르덴치과의원,치과의원,02-2633-2804,8202,"서울특별시 구로구 신도림로19길 7, (신도림동)",http://www.topdental.co.kr,37.511267,126.8844653
21065,은성약국,약국,02-2636-9150,8202,"서울특별시 구로구 신도림로19길 7, (신도림동, 성광빌딩)",,37.511267,126.8844653
21066,한길정형외과의원,의원,02-2633-7303,8202,"서울특별시 구로구 신도림로19길 7, 성광빌딩 409,410,411호 (신도림동)",,37.511267,126.8844653
21067,우리들한의원,한의원,02-352-8889,3345,"서울특별시 은평구 연서로 249, 2층 (불광동)",,37.6197116,126.9225047
21068,일등경희한의원,한의원,02-353-0006,3345,"서울특별시 은평구 연서로 247-1, 1층 (불광동)",,37.6195883,126.9224166
21069,정한의원,한의원,02-384-0788,3385,"서울특별시 은평구 통일로 833-6, 3층 302호 (대조동, 대덕타워)",,37.6176968,126.9215406
21070,노내과의원,의원,02-389-5050,3385,"서울특별시 은평구 통일로 839, (대조동)",,37.618129,126.921664
21071,세화산부인과의원,의원,02-388-5501,3385,"서울특별시 은평구 통일로 839, 3층 (대조동)",http://www.sehwaclinic.com,37.618129,126.921664
21072,연신우리약국,약국,02-382-6229,3385,"서울특별시 은평구 통일로 839, 1층 (대조동)",,37.618129,126.921664
21073,연세이좋은치과의원,치과의원,02-811-7400,7282,"서울특별시 영등포구 선유로13길 25, 201호 (문래동6가, 에이스하이테크시티2)",,37.5189767,126.8862918
21074,우리생한약국,약국,02)351-4425,3398,"서울특별시 은평구 서오릉로 129, (역촌동,1층)",,37.6104935,126.9181189
21075,오케이하트내과의원,의원,02-383-3393,3398,"서울특별시 은평구 서오릉로 131, 5층 (역촌동, 구산빌딩)",,37.6105327,126.917949
21076,영창당약국,약국,02-355-2039,3385,"서울특별시 은평구 통일로 843, (대조동)",,37.6184461,126.921332
21077,다온삼성정형외과의원,의원,02-6952-5005,3394,"서울특별시 은평구 서오릉로 134, 메디칼 3,7층 (대조동)",,37.6110266,126.9181024
21078,맑은수의원,의원,02-382-3399,3394,"서울특별시 은평구 서오릉로 134, 메디칼 2층 (대조동)",,37.6110266,126.9181024
21079,맘스미산부인과의원,의원,02-388-5855,3394,"서울특별시 은평구 서오릉로 134, 메디칼 4,5층 (대조동)",www.momsmi.com,37.6110266,126.9181024
21080,새서울약국,약국,02-355-6420,3394,"서울특별시 은평구 서오릉로 134, 메디칼 1층 (대조동)",,37.6110266,126.9181024
21081,증산의원,의원,02-303-0066,3498,"서울특별시 은평구 증산서길 95, (증산동)",,37.5847467,126.9075234
21082,연신내제준한의원,한의원,02-6953-3750,3385,"서울특별시 은평구 통일로 843-1, 2,3층 (대조동)",,37.6185342,126.9213109
21083,조은의원,의원,02-2677-0775,8211,"서울특별시 구로구 신도림로 16, 2층 (신도림동, 신도림대림1,2차아파트)",,37.5051228,126.8821911
21084,홍익치과의원,치과의원,02-2632-2872,8211,"서울특별시 구로구 신도림로 16, 304호 (신도림동, 신도림대림1,2차아파트)",,37.5051228,126.8821911
21085,상하치과의원,치과의원,02-359-2275,3402,"서울특별시 은평구 연서로 74, 보광빌딩 3층 (역촌동)",,37.6057305,126.9157455
21086,은평마리약국,약국,02-351-4668,3402,"서울특별시 은평구 연서로 74, 보광빌딩 1층 (역촌동)",,37.6057305,126.9157455
21087,은평플러스내과의원,의원,02-6956-7507,3402,"서울특별시 은평구 연서로 74, 보광빌딩 2층 (역촌동)",,37.6057305,126.9157455
21088,2층종로약국,약국,02-525-5603,3345,"서울특별시 은평구 통일로 856, 메트로타워 2층 2101~2103호 (불광동)",,37.6197065,126.9216803
21089,성모서울정신건강의학과의원,의원,02-6956-7715,3345,"서울특별시 은평구 통일로 856, 메트로타워 3003호 (불광동)",,37.6197065,126.9216803
21090,연세메트로마취통증의학과의원,의원,02-383-8277,3345,"서울특별시 은평구 통일로 856, 2층 (불광동, 메트로타워)",,37.6197065,126.9216803
21091,연신내메이퓨어의원,의원,389-9980,3345,"서울특별시 은평구 통일로 856, 메트로타워 304호 (불광동)",,37.6197065,126.9216803
21092,유드림의원,의원,02-383-7788,3345,"서울특별시 은평구 통일로 856, 10층 10018호 (불광동, 메트로타워)",,37.6197065,126.9216803
21093,이윤진산부인과의원,의원,02-356-3100,3345,"서울특별시 은평구 통일로 856, 메트로타워 9층 18호 (불광동)",http://www.leeyoonjin.com,37.6197065,126.9216803
21094,정해원치과의원,치과의원,02-353-7062,3345,"서울특별시 은평구 통일로 856, 6층 (불광동, 메트로타워)",,37.6197065,126.9216803
21095,천사약국,약국,02-359-5005,3345,"서울특별시 은평구 통일로 856, (불광동)",,37.6197065,126.9216803
21096,한빛성모안과의원,의원,02-387-3273,3345,"서울특별시 은평구 통일로 856, 3001,3002호 (불광동, 메트로타워)",,37.6197065,126.9216803
21097,올스마일치과의원 연신내점,치과의원,02-6352-7588,3385,"서울특별시 은평구 통일로 845, 신한은행 3층 (대조동)",http://www.allsmiles.kr/,37.6185891,126.9211218
21098,은평경희부부한의원,한의원,02-6348-1075,3401,"서울특별시 은평구 역말로 49, (역촌동, 2층)",,37.6060441,126.9157681
21099,연세예일의원,의원,02-357-6867,3394,"서울특별시 은평구 서오릉로 138, 2층 (대조동)",www.ysyale.com/,37.6111905,126.9178298
21100,희망약국,약국,02-355-9947,3394,"서울특별시 은평구 서오릉로 138, 1층 (대조동)",,37.6111905,126.9178298
21101,연신내역약국,약국,,3330,"서울특별시 은평구 통일로 849, 3,6호선 연신내역사무소 311동 113호 (갈현동)",,37.618962,126.9211621
21102,연세위드치과의원,치과의원,02-356-7528,3398,"서울특별시 은평구 서오릉로 137, 2층 (역촌동)",,37.6107337,126.9175541
21103,연세가정의원,의원,02-306-8112,3500,"서울특별시 은평구 증산로3길 6, 2층 (증산동, 비자림빌딩)",,37.5808189,126.9056006
21104,인산한의원,한의원,02-303-7585,3500,"서울특별시 은평구 증산로3길 6, VISARIM빌딩 3층 (증산동)",,37.5808189,126.9056006
21105,증산밝은미소치과의원,치과의원,02-302-6724,3500,"서울특별시 은평구 증산로3길 6, VISARIM빌딩 4층 (증산동)",,37.5808189,126.9056006
21106,증산약국,약국,02-6449-5252,3500,"서울특별시 은평구 증산로3길 6, (증산동)",,37.5808189,126.9056006
21107,경희다솜한의원,한의원,02-388-1120,3345,"서울특별시 은평구 통일로 854, 1층 (불광동)",,37.619437,126.9212374
21108,서울클리어치과교정과치과의원,치과의원,02-386-2828,3345,"서울특별시 은평구 통일로 854, (불광동)",,37.619437,126.9212374
21109,연신내약국,약국,02-389-9288,3385,"서울특별시 은평구 연서로 230, 1층 (대조동)",,37.6185515,126.9208436
21110,더블유와이드치과의원,치과의원,02-6358-2828,3398,"서울특별시 은평구 연서로 134, 3층 (역촌동, 신성빌딩)",,37.6106754,126.9174382
21111,이레알찬정형외과의원,의원,02-359-9500,3398,"서울특별시 은평구 연서로 134, 신성빌딩 4,5층 (역촌동)",,37.6106754,126.9174382
21112,엄마사랑한의원,한의원,02-354-8887,3398,"서울특별시 은평구 연서로 130, 대지빌딩 3, 5, 7층 302, 502, 702호 (역촌동)",,37.6102971,126.9172726
21113,연세김치과의원,치과의원,02-308-6560,3500,"서울특별시 은평구 증산로5길 15, (증산동)",,37.583133,126.9063828
21114,구산탑정형외과의원,의원,02-313-8275,3398,"서울특별시 은평구 서오릉로 139, 5층 7층 (역촌동)",,37.6108485,126.917485
21115,세양한의원,한의원,02-356-7385,3398,"서울특별시 은평구 서오릉로 139, 2층 (역촌동)",,37.6108485,126.917485
21116,연세드림치과의원,치과의원,02-357-2822,3398,"서울특별시 은평구 서오릉로 139, 402호 (역촌동, 주영빌딩)",,37.6108485,126.917485
21117,호호약국,약국,02-358-1236,3398,"서울특별시 은평구 서오릉로 139, (역촌동)",,37.6108485,126.917485
21118,대조신한의원,한의원,02-359-6250,3387,"서울특별시 은평구 연서로22길 9-11, (대조동)",,37.6154775,126.9194454
21119,대조약국,약국,02-357-7582,3394,"서울특별시 은평구 서오릉로 140, 1층 (대조동)",,37.6113448,126.917604
21120,빛나리치과의원,치과의원,02-353-2811,3394,"서울특별시 은평구 서오릉로 140, (대조동)",,37.6113448,126.917604
21121,엄대식이비인후과의원,의원,02-358-5133,3394,"서울특별시 은평구 서오릉로 140, (대조동)",,37.6113448,126.917604
21122,연세우리내과의원,의원,02-357-8279,3394,"서울특별시 은평구 서오릉로 140, (대조동)",http://www.yswoori.net,37.6113448,126.917604
21123,채희재피부과의원,의원,02-385-3330,3394,"서울특별시 은평구 서오릉로 140, 2층 (대조동)",http://www.skinchae.co.kr,37.6113448,126.917604
