NO,병원/약국명,병원/약국구분,전화번호,우편번호,소재지주소,홈페이지
18803,항외과의원,의원,02-855-7175,08700,"서울특별시 관악구 시흥대로 578, 4, 6층 (신림동)",http://www.hangpro.co.kr
18804,연세닥터스내과의원,의원,02-862-8300,08543,"서울특별시 금천구 독산로93길 41, 2,3층 (독산동)",http://simonch1.drline.net/index.asp
18805,명문약국,약국,02-332-5677,03695,"서울특별시 서대문구 홍연길 82, 1층 (연희동)",
18806,레몬산부인과의원,의원,02-336-6248,04050,"서울특별시 마포구 양화로 162, 좋은사람들 빌딩 901호 (동교동)",
18807,리엘르의원,의원,02-2088-2087,04050,"서울특별시 마포구 양화로 162, 좋은사람들 빌딩 1301호 (동교동)",
18808,앤봄의원,의원,1544-0377,04050,"서울특별시 마포구 양화로 162, 좋은사람들 빌딩 701호 (동교동)",
18809,에스리본의원,의원,02-1833-5881,04050,"서울특별시 마포구 양화로 162, 좋은사람들 빌딩 8층 (동교동)",https://www.s-reborn.com
18810,홍대입구닥터쁘띠의원,의원,02-332-8808,04050,"서울특별시 마포구 양화로 162, 9층 (동교동)",
18811,새천년연세의원,의원,02-333-7583,03696,"서울특별시 서대문구 홍연길 87, 2층 (연희동)",
18812,홍연약국,약국,02-337-0555,03696,"서울특별시 서대문구 홍연길 87, (연희동)",
18813,데오플란트치과의원,치과의원,02-3281-7528,08700,"서울특별시 관악구 시흥대로 576, 4층 (신림동)",
18814,삼대한의원,한의원,02-854-7575,08544,"서울특별시 금천구 시흥대로138길 33, 2층 (독산동)",
18815,리솜한방병원,한방병원,02-896-0010,08609,"서울특별시 금천구 시흥대로79길 15, 리솜메디라이프 4~7층 (시흥동)",http://kyungheeresom.com/base/sub2/02.php
18816,신보생약국,약국,02-856-1542,08541,"서울특별시 금천구 시흥대로148길 37, (독산동)",
18817,경희올바른한의원,한의원,02-808-7703,08700,"서울특별시 관악구 시흥대로 572, 6층 (신림동)",http://www.allright.best
18818,토마스온누리약국,약국,02-855-3843,08580,"서울특별시 금천구 시흥대로112길 6, (독산동)",
18819,굿본정형외과재활의학과의원,의원,02-336-2296,04050,"서울특별시 마포구 양화로 156, LG팰리스빌딩 2층 204~207호 (동교동)",
18820,김앤장치과의원,치과의원,02-325-2608,04050,"서울특별시 마포구 양화로 156, 304호 (동교동, LG팰리스빌딩)",
18821,부용약국,약국,02-845-6360,07444,"서울특별시 영등포구 시흥대로177길 17-1, (대림동)",
18822,삼성밝은안과의원,의원,322-8275,04050,"서울특별시 마포구 양화로 156, 303호 (동교동, 엘지팰리스빌딩)",
18823,신재경정신건강의학과의원,의원,338-2016,04050,"서울특별시 마포구 양화로 156, 3층 315호 (동교동, LG팰리스빌딩)",
18824,양이비인후과의원,의원,02-333-9050,04050,"서울특별시 마포구 양화로 156, 305호 (동교동, LG팰리스빌딩)",
18825,얼루어성형외과의원,의원,02-6926-5555,04050,"서울특별시 마포구 양화로 156, LG팰리스빌딩 302호 (동교동)",
18826,연세MY바른이치과의원,치과의원,02-337-2282,04050,"서울특별시 마포구 양화로 156, LG팰리스빌딩 2층 213-1,214,215호 (동교동)",
18827,이화바이오약국,약국,02-332-3508,04050,"서울특별시 마포구 양화로 156, LG팰리스빌딩 306-1호 (동교동)",
18828,파마트엘지약국,약국,02-326-1678,04050,"서울특별시 마포구 양화로 156, 116호 (동교동, LG팰리스빌딩)",
18829,하늘체한의원,한의원,02-711-7511,04050,"서울특별시 마포구 양화로 156, LG팰리스빌딩 3층 307호 (동교동)",
18830,홍대디온의원,의원,02-323-0119,04050,"서울특별시 마포구 양화로 156, LG팰리스빌딩 501~503호 (동교동)",
18831,홍대옵티마약국,약국,02-322-5879,04050,"서울특별시 마포구 양화로 156, 117호 (동교동, LG팰리스빌딩)",
18832,영등포보현종합지원센터 부속의원,의원,02-2133-7493,07254,"서울특별시 영등포구 버드나루로 24, 1층 (영등포동2가, 보현의집)",
18833,유아약국,약국,02-804-0785,08616,"서울특별시 금천구 시흥대로104길 14, (독산동)",
18834,연남약국,약국,,03994,"서울특별시 마포구 양화로21길 31, 1층 (동교동)",
18835,홍대참신한약국,약국,02-6368-5799,04049,"서울특별시 마포구 어울마당로 62, 1층 (서교동)",
18836,상수오아시스약국,약국,070-8845-7431,04049,"서울특별시 마포구 독막로 63, 1층 (상수동)",
18837,홍익한사랑의원,의원,02-372-4101,04049,"서울특별시 마포구 독막로 63, 2층 (상수동)",
18838,그루정신건강의학과의원,의원,02-334-0401,03995,"서울특별시 마포구 양화로 165, 상진빌딩 6층 (동교동)",
18839,나인의원,의원,02-325-9990,03995,"서울특별시 마포구 양화로 165, 3층 (동교동)",
18840,데이뷰의원,의원,02-3121-7556,03995,"서울특별시 마포구 양화로 165, 4층 (동교동, 상진빌딩)",
18841,로담한의원,한의원,02-332-4775,03995,"서울특별시 마포구 양화로 165, 6층 (동교동, 상진빌딩)",
18842,로바에의원,의원,02-6951-5525,03995,"서울특별시 마포구 양화로 165, 7층 (동교동)",
18843,리버스의원,의원,02-1544-0890,03995,"서울특별시 마포구 양화로 165, 상진빌딩 13층 (동교동)",http://www.reverseclinic.com/
18844,반듯한정형외과의원,의원,02-333-7588,03995,"서울특별시 마포구 양화로 165, 상진빌딩 5층 (동교동)",
18845,뷰티유의원,의원,02-332-5507,03995,"서울특별시 마포구 양화로 165, 상진빌딩 12층 (동교동)",
18846,소망약국,약국,02-336-0630,03995,"서울특별시 마포구 양화로 165, 상진빌딩 지하1층 (동교동)",
18847,스마트올치과의원,치과의원,02-6956-2852,08769,"서울특별시 관악구 시흥대로 570, 4층 (신림동)",
18848,연세W산부인과의원(구로점),의원,02-866-9229,08769,"서울특별시 관악구 시흥대로 570, 5층 501호 (신림동)",
18849,연세여우치과의원,치과의원,02-322-2879,03995,"서울특별시 마포구 양화로 165, 상진빌딩 6층 (동교동)",
18850,오블리주의원,의원,02-393-5541,03995,"서울특별시 마포구 양화로 165, 상진빌딩 11(일부)층 (동교동)",
18851,유앤미의원,의원,02-332-7893,03995,"서울특별시 마포구 양화로 165, 상진빌딩 14층 (동교동)",
18852,크리스트의원,의원,02-847-1002,07444,"서울특별시 영등포구 대림로7길 13, 2층 (대림동)",
18853,영일한의원,한의원,02-849-8755,07367,"서울특별시 영등포구 영신로 1-2, 2층 (도림동)",
18854,신미소약국,약국,02-855-9842,08769,"서울특별시 관악구 시흥대로 566, 1층 (신림동)",
18855,블리비의원,의원,1833-2141,03995,"서울특별시 마포구 양화로 161, 케이스퀘어 4층 (동교동)",http://www.velyb.kr/
18856,강남위튼내과의원,의원,02-804-7575,08608,"서울특별시 금천구 시흥대로 291, 273,274,275호 (독산동, 금천롯데캐슬골드파크3차)",
18857,글로리이비인후과의원,의원,02-807-5075,08608,"서울특별시 금천구 시흥대로 291, 310동 252호 (독산동, 금천롯데캐슬골드파크3차)",
18858,금천연세로이소아청소년과의원,의원,02-6267-4030,08608,"서울특별시 금천구 시흥대로 291, 272호 (독산동, 금천롯데캐슬골드파크3차)",
18859,금천캐슬치과의원,치과의원,02-805-7878,08608,"서울특별시 금천구 시흥대로 291, 금천롯데캐슬골드파크3차 260,261호 (독산동, 금천롯데캐슬골드파크3차)",
18860,롯데프라자약국,약국,02-6012-9988,08608,"서울특별시 금천구 시흥대로 291, 268호 (독산동, 금천롯데캐슬골드파크3차)",
18861,서울주니어치과의원,치과의원,02-6964-7331,08608,"서울특별시 금천구 시흥대로 291, 246,248,249,250호 (독산동, 금천롯데캐슬골드파크3차)",
18862,선민한의원,한의원,02-6959-8275,08608,"서울특별시 금천구 시흥대로 291, L층 B17호 (독산동, 금천롯데캐슬골드파크3차)",
18863,수강한의원,한의원,02-6959-7599,08608,"서울특별시 금천구 시흥대로 291, 266호 (독산동, 금천롯데캐슬골드파크3차)",
18864,연세고마운치과의원,치과의원,02-6264-2828,08608,"서울특별시 금천구 시흥대로 291, 230호 (독산동, 금천롯데캐슬골드파크3차)",
18865,우리캐슬약국,약국,02-802-2455,08608,"서울특별시 금천구 시흥대로 291, (독산동, 금천롯데캐슬골드파크3차)",
18866,치아나라치과의원,치과의원,02-803-2879,08608,"서울특별시 금천구 시흥대로 291, 310동 255,256호 (독산동, 금천롯데캐슬골드파크3차)",
18867,튼튼온누리약국,약국,02-808-5858,08608,"서울특별시 금천구 시흥대로 291, 271호 (독산동, 금천롯데캐슬골드파크3차)",
18868,국원석성형외과의원,의원,322-9922,04050,"서울특별시 마포구 양화로 152, 5층 (동교동, 대화빌딩)",http://www.drkook.co.kr/
18869,리뉴비뇨기과의원,의원,02-337-0235,04050,"서울특별시 마포구 양화로 152, 8층 (동교동, 대화빌딩)",http://www.renewclinic.com
18870,리즈산부인과의원,의원,02-322-5252,04050,"서울특별시 마포구 양화로 152, 7층 (동교동)",http://www.iriz.co.kr/user/branch/branch/contents_01.asp?bseq=NSAg#contents_area
18871,연세봄이비인후과의원,의원,02-325-4195,04050,"서울특별시 마포구 양화로 152, 4층 (동교동, 대화빌딩)",www.ysbom-ent.co.kr/
18872,이지약국,약국,02-336-1957,04050,"서울특별시 마포구 양화로 152, 1층 (동교동, 대화빌딩)",
18873,자연한의원,한의원,02-336-7879,04050,"서울특별시 마포구 양화로 152, 8층 (동교동)",http://홍대역자연한의원.한국/
18874,뷰티라운지의원,의원,02-2068-8801,04050,"서울특별시 마포구 홍익로6길 15, 삼주빌딩 5층 (동교동)",
18875,김인철의원,의원,02-868-5300,08769,"서울특별시 관악구 시흥대로 558-1, 4층 (신림동, G 밸리마인드)",
18876,온누리대산약국,약국,02-853-4967,08769,"서울특별시 관악구 시흥대로 560, 1층 (신림동)",
18877,원스치과교정과치과의원,치과의원,02-6447-2875,08769,"서울특별시 관악구 시흥대로 558-1, 4층 (신림동, G 밸리마인드)",
18878,레디영약국,약국,-,04050,"서울특별시 마포구 홍익로6길 8, 지1층 (동교동)",
18879,메이퓨어의원,의원,02-3141-9979,03995,"서울특별시 마포구 월드컵북로2길 57, 5층 501호 (동교동)",
18880,예본치과의원,치과의원,02-31421091,03995,"서울특별시 마포구 월드컵북로2길 57, 3층 (동교동)",
18881,밴스의원,의원,02-6956-0650,04050,"서울특별시 마포구 양화로 148, 탑라인타워 5,6층 (동교동)",
18882,세린산부인과의원,의원,02-6677-3377,04050,"서울특별시 마포구 양화로 148, 6층 601호 (동교동, 교정빌딩)",
18883,케이트의원,의원,02-6952-1234,04050,"서울특별시 마포구 양화로 148, 스칼렛빌딩 7층 (동교동)",http://www.wynnclinic.com
18884,안아프니치과의원,치과의원,02-6741-2828,08391,"서울특별시 구로구 시흥대로 577, 2층 (구로동)",
18885,제율한의원구로점,한의원,02-861-1075,08391,"서울특별시 구로구 시흥대로 577, 3층 일부/ 디지털로32나길 577, 3층 일부/ 디지털로32나길 38, 5층 일부 (구로동)",
18886,메디팜대안약국,약국,02-803-8452,08616,"서울특별시 금천구 시흥대로 352, (독산동)",
18887,서울애플민트치과의원,치과의원,02-322-2875,03995,"서울특별시 마포구 양화로 157, 202호 (동교동, 파라다이스텔)",
18888,임선영산부인과의원,의원,02-323-5775,03995,"서울특별시 마포구 양화로 157, 201-B호 (동교동, 파라다이스텔)",
18889,평화한의원,한의원,02-324-7582,03995,"서울특별시 마포구 양화로 157, 203호 (동교동, 파라다이스텔)",http://www.peaceomc.com/
18890,선의원,의원,02-842-5655,07367,"서울특별시 영등포구 영신로 9, 2층 (영등포동)",
18891,쁨글로벌의원,의원,02-322-3366,04050,"서울특별시 마포구 양화로 144, MERCURE 앰배서더 HOTEL 홍대 3층 (동교동)",
18892,아카시아병원,병원,02-858-0067,08579,"서울특별시 금천구 시흥대로114길 5, (독산동)",
18893,e-좋은치과의원,치과의원,803-7777,08616,"서울특별시 금천구 시흥대로 368, 2층 (독산동)",
18894,한사랑약국,약국,02-856-3588,08613,"서울특별시 금천구 시흥대로63길 64, 1층 (시흥동)",
18895,명성한의원,한의원,02-2675-3442,07303,"서울특별시 영등포구 경인로 883-2, 3층 (영등포동3가)",
18896,이영림치과의원,치과의원,02-892-2875,08616,"서울특별시 금천구 시흥대로 362, 6층 (독산동, 림스)",http://
18897,리즈온의원홍대점,의원,02-335-3522,04039,"서울특별시 마포구 홍익로 25, 5층 (서교동)",
18898,의료법인 열린의료재단 서교의원,의원,02-323-4477,04039,"서울특별시 마포구 홍익로 25, 4층 (서교동)",
18899,샘약국,약국,,07429,"서울특별시 영등포구 디지털로 413, 메리클빌딩 (대림동)",
18900,오케이재활의학과의원,의원,02-6956-8575,07429,"서울특별시 영등포구 디지털로 413, 메리클빌딩 2층 (대림동)",
18901,가람정신건강의학과의원,의원,02-859-8500,08768,"서울특별시 관악구 시흥대로 552, 석천빌딩 7층 (신림동)",
18902,구로 끗한의원,한의원,02-6959-6080,08768,"서울특별시 관악구 시흥대로 552, 석천빌딩 6층 (신림동)",
18903,블리비의원,의원,1644-8341,08768,"서울특별시 관악구 시흥대로 552, 8층 (신림동)",ㅇ
18904,셀린의원,의원,02-3257979,04050,"서울특별시 마포구 양화로 140, 7층 (동교동)",
18905,올라인의원,의원,02-1533-7517,04050,"서울특별시 마포구 양화로 140, 3층 (동교동)",
18906,경희송한의원,한의원,02-851-8575,08391,"서울특별시 구로구 시흥대로 571, 부호빌딩 2층 (구로동)",
18907,뉴욕치과의원,치과의원,02-869-0028,08391,"서울특별시 구로구 시흥대로 571, 부호빌딩 2층 (구로동)",http://www.ny-dental.com/
18908,명수약국,약국,02-854-6846,08544,"서울특별시 금천구 시흥대로138길 13, (독산동)",
