NO,병원/약국명,병원/약국구분,전화번호,우편번호,소재지주소,홈페이지
5003,바른수치과의원,치과의원,032-563-2275,22687,"인천광역시 서구 한들로 74, 한들타워1 4층 401~404호 (백석동)",
5004,바른약국,약국,070-7670-1009,22858,"인천광역시 서구 봉오재3로 40, 104호 (가정동)",
5005,바른에스신경외과의원,의원,032-719-7517,22140,"인천광역시 미추홀구 미추홀대로 696, 태성빌딩, 1층일부호, 2층 (주안동)",
5006,바른윤치과의원,치과의원,032-584-2804,22778,"인천광역시 서구 가정로 375, 309호 (신현동, 금강아미움)",
5007,백세약국,약국,032-229-0299,22141,"인천광역시 미추홀구 경인로 429, 1층 (주안동)",
5008,밴스의원,의원,032-710-9091,21574,"인천광역시 남동구 인하로507번길 9, 하나빌딩 401,402호 (구월동)",
5009,보리약국,약국,032-528-5282,21405,"인천광역시 부평구 마장로 86, 1층 일부호 (십정동)",
5010,봄빛약국,약국,032-561-8913,22865,"인천광역시 서구 이음1로 377, 검단 눈담봄 101 1층 101호 (원당동)",
5011,부개시장온누리약국,약국,032-502-1946,21345,"인천광역시 부평구 부개로 71-12, 2동 157,158,160,161호 (부개동)",
5012,부개역쿰정형외과의원,의원,032-721-7541,21401,"인천광역시 부평구 부일로 87, 송신빌딩 3층 301호 (부개동)",
5013,부개연세재활의학과의원,의원,032-361-2000,21345,"인천광역시 부평구 길주남로 157, 태성프라자 7층 (부개동)",
5014,부개하늘약국,약국,032-506-3334,21401,"인천광역시 부평구 부일로 85, 1층 일부호 (부개동)",
5015,부자약국,약국,032-710-5475,21377,"인천광역시 부평구 원적로 392, 백마타운 1층 105호 (산곡동)",
5016,부평 해약국,약국,032-501-0730,21303,"인천광역시 부평구 산청로 97, 단지내상가 4동 1층 403,404호 (청천동, e편한세상부평그랑힐스)",
5017,부평소호치과의원,치과의원,032-724-8977,21395,"인천광역시 부평구 경원대로 1409, 반석빌딩 3층 (부평동)",
5018,부평탑내과의원,의원,032-508-7588,21392,"인천광역시 부평구 시장로 48, 2층 204,205호 (부평동)",
5019,사랑인약국,약국,032-544-6265,21018,"인천광역시 계양구 양지로 40, 1층 (동양동)",
5020,삼천당약국,약국,032-503-6470,21394,"인천광역시 부평구 시장로 35-2, (부평동)",
5021,새빛미소치과의원,치과의원,032-235-2875,21393,"인천광역시 부평구 부평문화로 87, 305,306호 (부평동)",
5022,새온정형외과의원,의원,032-467-3650,21562,"인천광역시 남동구 용천로 68, (주)발해인터내셔날 2층,3층 301호층 (구월동)",
5023,서울바른휘치과의원,치과의원,032-719-7019,22216,"인천광역시 미추홀구 미추홀대로 551, 4층 (주안동)",
5024,서울봄산부인과의원,의원,032-721-6624,21395,"인천광역시 부평구 경원대로 1397, 파레스빌딩 4층 (부평동)",
5025,서울아산내과의원,의원,032-429-8272,21445,"인천광역시 부평구 동암광장로 14, 2층 (십정동)",http://www.asanim.com/
5026,서울아산마디척의원,의원,032-710-3833,22714,"인천광역시 서구 서곶로 300, 엄지빌딩 401호 (심곡동)",
5027,서울아산이비인후과의원,의원,032-721-7531,21988,"인천광역시 연수구 첨단대로 40, 에스파이브시티 B506, B507호 (송도동)",
5028,서울약국,약국,032-887-7841,22179,"인천광역시 미추홀구 독정이로 25-1, (용현동)",
5029,서울이해드림치과의원,치과의원,032-428-2879,21679,"인천광역시 남동구 논고개로 73, 라움타워 3층 302호 (논현동)",
5030,서울정석치과의원,치과의원,032-213-2828,21089,"인천광역시 계양구 계양대로 102, 하나빌딩 3층 (작전동)",
5031,서울튼튼재활의학과의원,의원,032-866-6688,22159,"인천광역시 미추홀구 남주길 150, 상가 2층 219~226호 (주안동, 힐스테이트 푸르지오 주안)",
5032,서창제일태평양약국,약국,032-465-3333,21614,"인천광역시 남동구 서창남로 81, 투엠프라자 1층 112,113호 (서창동)",
5033,성모굿내과의원,의원,032-719-7584,22784,"인천광역시 서구 가정로308번길 2, 2층 일부호 (석남동)",
5034,성모늘봄정신건강의학과의원,의원,032-719-3757,21120,"인천광역시 계양구 계양대로 38, 6층 601호 (작전동)",
5035,성모제일약국,약국,032-575-8584,22145,"인천광역시 미추홀구 경인로 486, (주안동)",
5036,성모케이(K)외과의원,의원,032-422-7500,22133,"인천광역시 미추홀구 주안로 107, 8층 (주안동)",http://ksurgery.co.kr
5037,성모프라임정형외과의원,의원,032-891-7890,22184,"인천광역시 미추홀구 독배로 399, 영광프라자 501~507호 (용현동)",
5038,성모하와유외과의원,의원,032-262-7475,21388,"인천광역시 부평구 부평문화로 55, 와이디타워 11층 (부평동)",https://howruclinic.com
5039,성심메디팜약국,약국,575-5556,22810,"인천광역시 서구 원적로 100, (가좌동)",
5040,세란성심의원,의원,032-554-6702,21048,"인천광역시 계양구 계양대로 187, 2~5층 (계산동)",
5041,세이미휴먼피부과의원,의원,435-3114,21574,"인천광역시 남동구 인하로 501, 4층 (구월동, 삼성전자빌딩)",
5042,세종약국,약국,,22760,"인천광역시 서구 청라루비로 81, 108호 (청라동)",
5043,소원약국,약국,032-512-5133,21389,"인천광역시 부평구 경원대로 1355, (부평동)",
5044,송도 고운맘약국,약국,032-858-7113,21998,"인천광역시 연수구 테크노파크로111번길 4, 드 메티스 빌딩 103,104호 (송도동)",
5045,송도더푸른약국,약국,032-859-3200,22003,"인천광역시 연수구 해돋이로151번길 4, 103호 (송도동)",
5046,송도센트럴안과의원,의원,032-851-1300,22011,"인천광역시 연수구 하모니로178번길 22, 3층 301,302호 (송도동)",
5047,송도스마트내과의원,의원,032-821-6886,21988,"인천광역시 연수구 첨단대로 40, 에스파이브시티 3층 B303,B304호 (송도동)",
5048,송도스카이약국,약국,032-833-8518,22007,"인천광역시 연수구 인천타워대로 365, 301동 304호 (송도동, 힐스테이트 송도 더스카이)",
5049,송도시온약국,약국,032-833-7058,22003,"인천광역시 연수구 해돋이로 165, 차오름 프라자 109호 (송도동)",
5050,송도온누리약국,약국,032-833-6606,22009,"인천광역시 연수구 컨벤시아대로230번길 54, A136~137호 (송도동)",
5051,송도탑내과의원,의원,032-719-8089,22007,"인천광역시 연수구 인천타워대로 365, 301동 305~312호 (송도동, 힐스테이트 송도 더스카이)",
5052,송림이화약국,약국,032-777-3390,22544,"인천광역시 동구 송림로 91, (송림동)",
5053,숨쉬는한의원,한의원,032-724-8804,22009,"인천광역시 연수구 인천타워대로197번길 16, 리치센트럴 327,328,329호 (송도동)",http://ssoom.co.kr
5054,스마일약국,약국,032-716-6506,21348,"인천광역시 부평구 길주남로 158, 103호 (부개동)",
5055,스카이라인의원,의원,032-505-1407,21395,"인천광역시 부평구 경원대로 1407, 4층 (부평동)",https://www.skylineclinic.co.kr
5056,신세계약국,약국,032-765-5826,22318,"인천광역시 중구 참외전로 134-1, (인현동, 신세계약국,거상인력)",
5057,아비쥬의원,의원,1544-0377,21574,"인천광역시 남동구 인하로507번길 4, 9층,10층 (구월동, 벽성빌딩)",
5058,아시아드내과의원,의원,032-222-7575,21578,"인천광역시 남동구 인주대로 664, 메인프라자 2차 4층 402호 (구월동)",
5059,아이사랑약국,약국,032-529-4980,21398,"인천광역시 부평구 동수천로 112, (부개동)",
5060,아이언정형외과의원,의원,032-721-7573,22715,"인천광역시 서구 봉오대로 255, 루원 눈담봄 4층 408~412호 (가정동)",
5061,아트미의원,의원,032-724-9331,21404,"인천광역시 부평구 경원대로 1412, 3층 (부평동)",
5062,양지온누리약국,약국,571-5510,21684,"인천광역시 남동구 에코중앙로156번길 5-19, (논현동)",
5063,엄마손약국,약국,,22001,"인천광역시 연수구 신송로 154, 더 제니스 1층 115호 (송도동)",
5064,연세365온의원,의원,032-433-3650,21653,"인천광역시 남동구 청능대로 575, 3층 303호 (논현동)",
5065,연세고운미소치과의원,치과의원,032-432-2000,21574,"인천광역시 남동구 인하로 501, 2층일부층 (구월동)",
5066,연세스마트약국,약국,032-721-7231,21104,"인천광역시 계양구 마장로 549, 영진빌딩 106호 (효성동)",
5067,연세약국,약국,032-562-5620,22704,"인천광역시 서구 승학로 577, 111호 (검암동, 장은프라자)",
5068,연세조내과의원,의원,563-6894,22631,"인천광역시 서구 검단로768번1길 4, 2,3층 (불로동, 세인빌딩)",
5069,연세채움치과의원,치과의원,032-891-7528,22184,"인천광역시 미추홀구 독배로 383, 자이타워 404, 405호 (용현동)",
5070,연세청천세브란스치과의원,치과의원,032-501-2879,21309,"인천광역시 부평구 마장로 387, 청원빌딩 4층 (산곡동)",
5071,연세하나약국,약국,032-813-6050,21628,"인천광역시 남동구 비류대로 622, 1층 109호,110호 (남촌동)",
5072,연수푸른약국,약국,032-818-8825,21927,"인천광역시 연수구 용담로 115, 305호 (연수동, 파크타워)",
5073,영종센트럴치과의원,치과의원,032-710-5622,22376,"인천광역시 중구 흰바위로 258, 405,406호 (운남동)",
5074,영종우리들약국,약국,032-752-0059,22371,"인천광역시 중구 영종대로 100, 1층 (운서동)",
5075,영종튼튼신경외과의원,의원,032-746-7512,22371,"인천광역시 중구 영종대로 106, 2층 (운서동)",
5076,예플러스치과의원,치과의원,434-7582,21679,"인천광역시 남동구 논고개로 101, 503호 (논현동, 아름다운타워)",
5077,온누리명성약국,약국,462-4032,21524,"인천광역시 남동구 만수로 43, (만수동, 1층일부)",
5078,온새미로약국,약국,032-515-5327,21389,"인천광역시 부평구 부평대로 21, 금남빌딩 102호 (부평동)",
5079,올스마일치과의원,치과의원,032-543-2877,21034,"인천광역시 계양구 계양산로 216, 3층 (임학동)",
5080,우리정문약국,약국,032-811-5253,21937,"인천광역시 연수구 원인재로 286, 대림아파트 상가동 110호 (연수동)",
5081,우주약국,약국,032-710-0401,21562,"인천광역시 남동구 용천로 68, (주)발해인터내셔날 1층 일부(101)호 (구월동)",
5082,운서더굿정형외과의원,의원,032-721-9957,22376,"인천광역시 중구 영종대로 184, 영종예스타워복합상영관 3층 302~305호 (운서동)",
5083,운서온누리약국,약국,032-751-7196,22371,"인천광역시 중구 영종대로 106, 104호 (운서동)",
5084,웰컴마취통증의학과의원,의원,032-721-7200,21972,"인천광역시 연수구 앵고개로 262, 동경프라자 6층 601호 (동춘동)",
5085,위드앤의원,의원,070-4820-2444,21984,"인천광역시 연수구 송도과학로16번길 33-1, 송도 트리플스트리트 B2층 B203a2호 (송도동)",
5086,유앤아이의원,의원,032-721-7508,21404,"인천광역시 부평구 광장로 28, 504,505,506,507호 (부평동)",
5087,으뜸약국,약국,032-881-0092,22329,"인천광역시 중구 도원로7번길 12-1, (선화동)",
5088,은혜약국,약국,032-429-2700,21512,"인천광역시 남동구 백범로 274, (간석동)",
5089,을지약국,약국,032-861-1181,22208,"인천광역시 미추홀구 인하로 121, (용현동)",
5090,을지약국,약국,032-521-0119,21356,"인천광역시 부평구 부평대로 132, (부평동, 헤리움노블레스 101호)",
5091,이보다구강악안면외과치과의원,치과의원,032-562-1175,22865,"인천광역시 서구 바리미로 17, 로데오스퀘어 4층 (원당동)",
5092,이앤권치과의원,치과의원,032-812-2275,21916,"인천광역시 연수구 용담로 11, 시대아파트 상가동 201호 (청학동)",
5093,이엔수석치과의원,치과의원,032-282-2875,22791,"인천광역시 서구 가정로 212, 5층 (석남동)",
5094,인아온누리약국,약국,032-424-1128,21573,"인천광역시 남동구 인주대로604번길 46, 101,102호 (구월동)",
5095,인천아라약국,약국,032-565-1513,22869,"인천광역시 서구 서로3로 104, 신화프라자 102호 (당하동)",
5096,임학약국,약국,032-541-1312,21034,"인천광역시 계양구 장제로 871, 셀파마빌딩 1층 (임학동)",
5097,잘보는김내과의원,의원,032-874-1020,22224,"인천광역시 미추홀구 소성로 150, 우성메디토피아 3층 (학익동)",
5098,장기비타민약국,약국,032-548-2340,21007,"인천광역시 계양구 황어로 120, 1층 일부호 (장기동)",
5099,장이편한내과의원,의원,032-523-7582,21303,"인천광역시 부평구 산청로 97, 상가4동 2층 410~419호 (청천동, e편한세상부평그랑힐스)",
5100,제이씨(JC)김내과의원,의원,032-872-2500,22215,"인천광역시 미추홀구 미추홀대로 573, (주안동)",
5101,종로세명약국,약국,032-425-7559,21641,"인천광역시 남동구 호구포로 221, 남동메디칼센터 107호 (논현동)",
5102,주안열린약국,약국,070-8657-1237,22151,"인천광역시 미추홀구 미추홀대로 610, 110,111호 (주안동)",
5103,착한약국,약국,032-563-8848,22617,"인천광역시 서구 완정로 180, 1층 (마전동, 동화빌딩)",
5104,청천하늘이비인후과의원,의원,032-285-7582,21304,"인천광역시 부평구 청중로 61, 2층 (청천동)",
5105,최앤박내과의원,의원,441-7175,21666,"인천광역시 남동구 논고개로 114, 에이스타워 401,402,403,502호 (논현동)",
5106,케이톡스의원,의원,032-527-7897,21404,"인천광역시 부평구 경원대로 1404, 그랑프리 빌딩 301, 311호 (부평동)",
5107,크리스탈약국,약국,032-831-5031,22025,"인천광역시 연수구 랜드마크로360번길 40, 304동 108호 (송도동, 송도자이크리스탈오션)",
5108,큰길약국,약국,032-505-2770,21388,"인천광역시 부평구 부평대로 37-2, 1층 (부평동)",
5109,키더한성장부평중앙의원,의원,032-513-5500,21379,"인천광역시 부평구 부평대로 93, 1층 (부평동)",
